v,s,i,dim,label,code
wcde-v3x,3,sexratio,age,0--4,1
wcde-v3x,3,sexratio,age,5--9,2
wcde-v3x,3,sexratio,age,10--14,3
wcde-v3x,3,sexratio,age,15--19,4
wcde-v3x,3,sexratio,age,20--24,5
wcde-v3x,3,sexratio,age,25--29,6
wcde-v3x,3,sexratio,age,30--34,7
wcde-v3x,3,sexratio,age,35--39,8
wcde-v3x,3,sexratio,age,40--44,9
wcde-v3x,3,sexratio,age,45--49,10
wcde-v3x,3,sexratio,age,50--54,11
wcde-v3x,3,sexratio,age,55--59,12
wcde-v3x,3,sexratio,age,60--64,13
wcde-v3x,3,sexratio,age,65--69,14
wcde-v3x,3,sexratio,age,70--74,15
wcde-v3x,3,sexratio,age,75--79,16
wcde-v3x,3,sexratio,age,80--84,17
wcde-v3x,3,sexratio,age,85--89,18
wcde-v3x,3,sexratio,age,90--94,19
wcde-v3x,3,sexratio,age,95--99,20
wcde-v3x,3,sexratio,age,100+,21
wcde-v3x,3,sexratio,year,2025,15
wcde-v3x,3,sexratio,year,2030,16
wcde-v3x,3,sexratio,year,2035,17
wcde-v3x,3,sexratio,year,2040,18
wcde-v3x,3,sexratio,year,2045,19
wcde-v3x,3,sexratio,year,2050,20
wcde-v3x,3,sexratio,year,2055,21
wcde-v3x,3,sexratio,year,2060,22
wcde-v3x,3,sexratio,year,2065,23
wcde-v3x,3,sexratio,year,2070,24
wcde-v3x,3,sexratio,year,2075,25
wcde-v3x,3,sexratio,year,2080,26
wcde-v3x,3,sexratio,year,2085,27
wcde-v3x,3,sexratio,year,2090,28
wcde-v3x,3,sexratio,year,2095,29
wcde-v3x,3,sexratio,year,2100,30
wcde-v3x,3,tdr,age,All,0
wcde-v3x,3,tdr,edu,Total,0
wcde-v3x,3,tdr,sex,Both,0
wcde-v3x,3,tdr,year,2020,14
wcde-v3x,3,tdr,year,2025,15
wcde-v3x,3,tdr,year,2030,16
wcde-v3x,3,tdr,year,2035,17
wcde-v3x,3,tdr,year,2040,18
wcde-v3x,3,tdr,year,2045,19
wcde-v3x,3,tdr,year,2050,20
wcde-v3x,3,tdr,year,2055,21
wcde-v3x,3,tdr,year,2060,22
wcde-v3x,3,tdr,year,2065,23
wcde-v3x,3,tdr,year,2070,24
wcde-v3x,3,tdr,year,2075,25
wcde-v3x,3,tdr,year,2080,26
wcde-v3x,3,tdr,year,2085,27
wcde-v3x,3,tdr,year,2090,28
wcde-v3x,3,tdr,year,2095,29
wcde-v3x,3,tdr,year,2100,30
wcde-v3x,3,tfr,age,All,0
wcde-v3x,3,tfr,edu,Total,0
wcde-v3x,3,tfr,sex,Female,2
wcde-v3x,3,tfr,year,2020,14
wcde-v3x,3,tfr,year,2025,15
wcde-v3x,3,tfr,year,2030,16
wcde-v3x,3,tfr,year,2035,17
wcde-v3x,3,tfr,year,2040,18
wcde-v3x,3,tfr,year,2045,19
wcde-v3x,3,tfr,year,2050,20
wcde-v3x,3,tfr,year,2055,21
wcde-v3x,3,tfr,year,2060,22
wcde-v3x,3,tfr,year,2065,23
wcde-v3x,3,tfr,year,2070,24
wcde-v3x,3,tfr,year,2075,25
wcde-v3x,3,tfr,year,2080,26
wcde-v3x,3,tfr,year,2085,27
wcde-v3x,3,tfr,year,2090,28
wcde-v3x,3,tfr,year,2095,29
wcde-v3x,3,ydr,age,All,0
wcde-v3x,3,ydr,edu,Total,0
wcde-v3x,3,ydr,sex,Both,0
wcde-v3x,3,ydr,year,2020,14
wcde-v3x,3,ydr,year,2025,15
wcde-v3x,3,ydr,year,2030,16
wcde-v3x,3,ydr,year,2035,17
wcde-v3x,3,ydr,year,2040,18
wcde-v3x,3,ydr,year,2045,19
wcde-v3x,3,ydr,year,2050,20
wcde-v3x,3,ydr,year,2055,21
wcde-v3x,3,ydr,year,2060,22
wcde-v3x,3,ydr,year,2065,23
wcde-v3x,3,ydr,year,2070,24
wcde-v3x,3,ydr,year,2075,25
wcde-v3x,3,ydr,year,2080,26
wcde-v3x,3,ydr,year,2085,27
wcde-v3x,3,ydr,year,2090,28
wcde-v3x,3,ydr,year,2095,29
wcde-v3x,3,ydr,year,2100,30
wcde-v3x,4,asfr,age,15--19,4
wcde-v3x,4,asfr,edu,Total,0
wcde-v3x,4,asfr,sex,Female,2
wcde-v3x,4,asfr,year,2020,14
wcde-v3x,4,asfr,age,20--24,5
wcde-v3x,4,asfr,age,25--29,6
wcde-v3x,4,asfr,age,30--34,7
wcde-v3x,4,asfr,age,35--39,8
wcde-v3x,4,asfr,age,40--44,9
wcde-v3x,4,asfr,age,45--49,10
wcde-v3x,4,asfr,year,2025,15
wcde-v3x,4,asfr,year,2030,16
wcde-v3x,4,asfr,year,2035,17
wcde-v3x,4,asfr,year,2040,18
wcde-v3x,4,asfr,year,2045,19
wcde-v3x,4,asfr,year,2050,20
wcde-v3x,4,asfr,year,2055,21
wcde-v3x,4,asfr,year,2060,22
wcde-v3x,4,asfr,year,2065,23
wcde-v3x,4,asfr,year,2070,24
wcde-v3x,4,asfr,year,2075,25
wcde-v3x,4,asfr,year,2080,26
wcde-v3x,4,asfr,year,2085,27
wcde-v3x,4,asfr,year,2090,28
wcde-v3x,4,asfr,year,2095,29
wcde-v3x,4,assr,age,Newborn,0
wcde-v3x,4,assr,edu,Total,0
wcde-v3x,4,assr,sex,Male,1
wcde-v3x,4,assr,year,2020,14
wcde-v3x,4,assr,age,0--4,1
wcde-v3x,4,assr,age,5--9,2
wcde-v3x,4,assr,age,10--14,3
wcde-v3x,4,assr,age,15--19,4
wcde-v3x,4,assr,age,20--24,5
wcde-v3x,4,assr,age,25--29,6
wcde-v3x,4,assr,age,30--34,7
wcde-v3x,4,assr,age,35--39,8
wcde-v3x,4,assr,age,40--44,9
wcde-v3x,4,assr,age,45--49,10
wcde-v3x,4,assr,age,50--54,11
wcde-v3x,4,assr,age,55--59,12
wcde-v3x,4,assr,age,60--64,13
wcde-v3x,4,assr,age,65--69,14
wcde-v3x,4,assr,age,70--74,15
wcde-v3x,4,assr,age,75--79,16
wcde-v3x,4,assr,age,80--84,17
wcde-v3x,4,assr,age,85--89,18
wcde-v3x,4,assr,age,90--94,19
wcde-v3x,4,assr,age,95--99,20
wcde-v3x,4,assr,age,100--104,21
wcde-v3x,4,assr,sex,Female,2
wcde-v3x,4,assr,year,2025,15
wcde-v3x,4,assr,year,2030,16
wcde-v3x,4,assr,year,2035,17
wcde-v3x,4,assr,year,2040,18
wcde-v3x,4,assr,year,2045,19
wcde-v3x,4,assr,year,2050,20
wcde-v3x,4,assr,year,2055,21
wcde-v3x,4,assr,year,2060,22
wcde-v3x,4,assr,year,2065,23
wcde-v3x,4,assr,year,2070,24
wcde-v3x,4,assr,year,2075,25
wcde-v3x,4,assr,year,2080,26
wcde-v3x,4,assr,year,2085,27
wcde-v3x,4,assr,year,2090,28
wcde-v3x,4,assr,year,2095,29
wcde-v3x,4,bmys,age,15+,3
wcde-v3x,4,bmys,edu,Total,0
wcde-v3x,4,bmys,sex,Both,0
wcde-v3x,4,bmys,year,2020,14
wcde-v3x,4,bmys,age,25+,4
wcde-v3x,4,bmys,age,20--39,5
wcde-v3x,4,bmys,age,40--64,6
wcde-v3x,4,bmys,age,60+,7
wcde-v3x,4,bmys,age,65+,8
wcde-v3x,4,bmys,age,80+,9
wcde-v3x,4,bmys,age,20--64,10
wcde-v3x,4,bmys,sex,Male,1
wcde-v3x,4,bmys,sex,Female,2
wcde-v3x,4,bmys,year,2025,15
wcde-v3x,4,bmys,year,2030,16
wcde-v3x,4,bmys,year,2035,17
wcde-v3x,4,bmys,year,2040,18
wcde-v3x,4,bmys,year,2045,19
wcde-v3x,4,bmys,year,2050,20
wcde-v3x,4,bmys,year,2055,21
wcde-v3x,4,bmys,year,2060,22
wcde-v3x,4,bmys,year,2065,23
wcde-v3x,4,bmys,year,2070,24
wcde-v3x,4,bmys,year,2075,25
wcde-v3x,4,bmys,year,2080,26
wcde-v3x,4,bmys,year,2085,27
wcde-v3x,4,bmys,year,2090,28
wcde-v3x,4,bmys,year,2095,29
wcde-v3x,4,bmys,year,2100,30
wcde-v3x,4,bpop,age,All,0
wcde-v3x,4,bpop,edu,Total,0
wcde-v3x,4,bpop,sex,Both,0
wcde-v3x,4,bpop,year,2020,14
wcde-v3x,4,bpop,age,0--14,1
wcde-v3x,4,bpop,age,0--19,2
wcde-v3x,4,bpop,age,15+,3
wcde-v3x,4,bpop,age,25+,4
wcde-v3x,4,bpop,age,20--39,5
wcde-v3x,4,bpop,age,40--64,6
wcde-v3x,4,bpop,age,60+,7
wcde-v3x,4,bpop,age,65+,8
wcde-v3x,4,bpop,age,80+,9
wcde-v3x,4,bpop,age,20--64,10
wcde-v3x,4,bpop,sex,Male,1
wcde-v3x,4,bpop,sex,Female,2
wcde-v3x,4,bpop,year,2025,15
wcde-v3x,4,bpop,year,2030,16
wcde-v3x,4,bpop,year,2035,17
wcde-v3x,4,bpop,year,2040,18
wcde-v3x,4,bpop,year,2045,19
wcde-v3x,4,bpop,year,2050,20
wcde-v3x,4,bpop,year,2055,21
wcde-v3x,4,bpop,year,2060,22
wcde-v3x,4,bpop,year,2065,23
wcde-v3x,4,bpop,year,2070,24
wcde-v3x,4,bpop,year,2075,25
wcde-v3x,4,bpop,year,2080,26
wcde-v3x,4,bpop,year,2085,27
wcde-v3x,4,bpop,year,2090,28
wcde-v3x,4,bpop,year,2095,29
wcde-v3x,4,bpop,year,2100,30
wcde-v3x,4,bprop,age,15+,3
wcde-v3x,4,bprop,edu,No Education,2
wcde-v3x,4,bprop,sex,Both,0
wcde-v3x,4,bprop,year,2020,14
wcde-v3x,4,bprop,edu,Incomplete Primary,3
wcde-v3x,4,bprop,edu,Primary,4
wcde-v3x,4,bprop,edu,Lower Secondary,5
wcde-v3x,4,bprop,edu,Upper Secondary,6
wcde-v3x,4,bprop,edu,Post Secondary,7
wcde-v3x,4,bprop,edu,Short Post Secondary,8
wcde-v3x,4,bprop,edu,Bachelor,9
wcde-v3x,4,bprop,edu,Master and higher,10
wcde-v3x,4,bprop,age,25+,4
wcde-v3x,4,bprop,age,20--39,5
wcde-v3x,4,bprop,age,40--64,6
wcde-v3x,4,bprop,age,60+,7
wcde-v3x,4,bprop,age,65+,8
wcde-v3x,4,bprop,age,80+,9
wcde-v3x,4,bprop,age,20--64,10
wcde-v3x,4,bprop,sex,Male,1
wcde-v3x,4,bprop,sex,Female,2
wcde-v3x,4,bprop,year,2025,15
wcde-v3x,4,bprop,year,2030,16
wcde-v3x,4,bprop,year,2035,17
wcde-v3x,4,bprop,year,2040,18
wcde-v3x,4,bprop,year,2045,19
wcde-v3x,4,bprop,year,2050,20
wcde-v3x,4,bprop,year,2055,21
wcde-v3x,4,bprop,year,2060,22
wcde-v3x,4,bprop,year,2065,23
wcde-v3x,4,bprop,year,2070,24
wcde-v3x,4,bprop,year,2075,25
wcde-v3x,4,bprop,year,2080,26
wcde-v3x,4,bprop,year,2085,27
wcde-v3x,4,bprop,year,2090,28
wcde-v3x,4,bprop,year,2095,29
wcde-v3x,4,bprop,year,2100,30
wcde-v3x,4,cbr,age,All,0
wcde-v3x,4,cbr,edu,Total,0
wcde-v3x,4,cbr,sex,Both,0
wcde-v3x,4,cbr,year,2020,14
wcde-v3x,4,cbr,year,2025,15
wcde-v3x,4,cbr,year,2030,16
wcde-v3x,4,cbr,year,2035,17
wcde-v3x,4,cbr,year,2040,18
wcde-v3x,4,cbr,year,2045,19
wcde-v3x,4,cbr,year,2050,20
wcde-v3x,4,cbr,year,2055,21
wcde-v3x,4,cbr,year,2060,22
wcde-v3x,4,cbr,year,2065,23
wcde-v3x,4,cbr,year,2070,24
wcde-v3x,4,cbr,year,2075,25
wcde-v3x,4,cbr,year,2080,26
wcde-v3x,4,cbr,year,2085,27
wcde-v3x,4,cbr,year,2090,28
wcde-v3x,4,cbr,year,2095,29
wcde-v3x,4,cdr,age,All,0
wcde-v3x,4,cdr,edu,Total,0
wcde-v3x,4,cdr,sex,Both,0
wcde-v3x,4,cdr,year,2020,14
wcde-v3x,4,cdr,year,2025,15
wcde-v3x,4,cdr,year,2030,16
wcde-v3x,4,cdr,year,2035,17
wcde-v3x,4,cdr,year,2040,18
wcde-v3x,4,cdr,year,2045,19
wcde-v3x,4,cdr,year,2050,20
wcde-v3x,4,cdr,year,2055,21
wcde-v3x,4,cdr,year,2060,22
wcde-v3x,4,cdr,year,2065,23
wcde-v3x,4,cdr,year,2070,24
wcde-v3x,4,cdr,year,2075,25
wcde-v3x,4,cdr,year,2080,26
wcde-v3x,4,cdr,year,2085,27
wcde-v3x,4,cdr,year,2090,28
wcde-v3x,4,cdr,year,2095,29
wcde-v3x,4,e0,age,All,0
wcde-v3x,4,e0,edu,Total,0
wcde-v3x,4,e0,sex,Male,1
wcde-v3x,4,e0,year,2020,14
wcde-v3x,4,e0,sex,Female,2
wcde-v3x,4,e0,year,2025,15
wcde-v3x,4,e0,year,2030,16
wcde-v3x,4,e0,year,2035,17
wcde-v3x,4,e0,year,2040,18
wcde-v3x,4,e0,year,2045,19
wcde-v3x,4,e0,year,2050,20
wcde-v3x,4,e0,year,2055,21
wcde-v3x,4,e0,year,2060,22
wcde-v3x,4,e0,year,2065,23
wcde-v3x,4,e0,year,2070,24
wcde-v3x,4,e0,year,2075,25
wcde-v3x,4,e0,year,2080,26
wcde-v3x,4,e0,year,2085,27
wcde-v3x,4,e0,year,2090,28
wcde-v3x,4,e0,year,2095,29
wcde-v3x,4,easfr,age,15--19,4
wcde-v3x,4,easfr,edu,No Education,2
wcde-v3x,4,easfr,sex,Female,2
wcde-v3x,4,easfr,year,2020,14
wcde-v3x,4,easfr,edu,Incomplete Primary,3
wcde-v3x,4,easfr,edu,Primary,4
wcde-v3x,4,easfr,edu,Lower Secondary,5
wcde-v3x,4,easfr,edu,Upper Secondary,6
wcde-v3x,4,easfr,edu,Post Secondary,7
wcde-v3x,4,easfr,age,20--24,5
wcde-v3x,4,easfr,age,25--29,6
wcde-v3x,4,easfr,age,30--34,7
wcde-v3x,4,easfr,age,35--39,8
wcde-v3x,4,easfr,age,40--44,9
wcde-v3x,4,easfr,age,45--49,10
wcde-v3x,4,easfr,year,2025,15
wcde-v3x,4,easfr,year,2030,16
wcde-v3x,4,easfr,year,2035,17
wcde-v3x,4,easfr,year,2040,18
wcde-v3x,4,easfr,year,2045,19
wcde-v3x,4,easfr,year,2050,20
wcde-v3x,4,easfr,year,2055,21
wcde-v3x,4,easfr,year,2060,22
wcde-v3x,4,easfr,year,2065,23
wcde-v3x,4,easfr,year,2070,24
wcde-v3x,4,easfr,year,2075,25
wcde-v3x,4,easfr,year,2080,26
wcde-v3x,4,easfr,year,2085,27
wcde-v3x,4,easfr,year,2090,28
wcde-v3x,4,easfr,year,2095,29
wcde-v3x,4,eassr,age,15--19,4
wcde-v3x,4,eassr,edu,No Education,2
wcde-v3x,4,eassr,sex,Male,1
wcde-v3x,4,eassr,year,2020,14
wcde-v3x,4,eassr,edu,Incomplete Primary,3
wcde-v3x,4,eassr,edu,Primary,4
wcde-v3x,4,eassr,edu,Lower Secondary,5
wcde-v3x,4,eassr,edu,Upper Secondary,6
wcde-v3x,4,eassr,edu,Post Secondary,7
wcde-v3x,4,eassr,age,20--24,5
wcde-v3x,4,eassr,age,25--29,6
wcde-v3x,4,eassr,age,30--34,7
wcde-v3x,4,eassr,age,35--39,8
wcde-v3x,4,eassr,age,40--44,9
wcde-v3x,4,eassr,age,45--49,10
wcde-v3x,4,eassr,age,50--54,11
wcde-v3x,4,eassr,age,55--59,12
wcde-v3x,4,eassr,age,60--64,13
wcde-v3x,4,eassr,age,65--69,14
wcde-v3x,4,eassr,age,70--74,15
wcde-v3x,4,eassr,age,75--79,16
wcde-v3x,4,eassr,age,80--84,17
wcde-v3x,4,eassr,age,85--89,18
wcde-v3x,4,eassr,age,90--94,19
wcde-v3x,4,eassr,age,95--99,20
wcde-v3x,4,eassr,age,100--104,21
wcde-v3x,4,eassr,age,105--109,22
wcde-v3x,4,eassr,age,110--114,23
wcde-v3x,4,eassr,age,115--119,24
wcde-v3x,4,eassr,age,120+,25
wcde-v3x,4,eassr,sex,Female,2
wcde-v3x,4,eassr,year,2025,15
wcde-v3x,4,eassr,year,2030,16
wcde-v3x,4,eassr,year,2035,17
wcde-v3x,4,eassr,year,2040,18
wcde-v3x,4,eassr,year,2045,19
wcde-v3x,4,eassr,year,2050,20
wcde-v3x,4,eassr,year,2055,21
wcde-v3x,4,eassr,year,2060,22
wcde-v3x,4,eassr,year,2065,23
wcde-v3x,4,eassr,year,2070,24
wcde-v3x,4,eassr,year,2075,25
wcde-v3x,4,eassr,year,2080,26
wcde-v3x,4,eassr,year,2085,27
wcde-v3x,4,eassr,year,2090,28
wcde-v3x,4,eassr,year,2095,29
wcde-v3x,4,emacb,age,All,0
wcde-v3x,4,emacb,edu,No Education,2
wcde-v3x,4,emacb,sex,Female,2
wcde-v3x,4,emacb,year,2020,14
wcde-v3x,4,emacb,edu,Incomplete Primary,3
wcde-v3x,4,emacb,edu,Primary,4
wcde-v3x,4,emacb,edu,Lower Secondary,5
wcde-v3x,4,emacb,edu,Upper Secondary,6
wcde-v3x,4,emacb,edu,Post Secondary,7
wcde-v3x,4,emacb,year,2025,15
wcde-v3x,4,emacb,year,2030,16
wcde-v3x,4,emacb,year,2035,17
wcde-v3x,4,emacb,year,2040,18
wcde-v3x,4,emacb,year,2045,19
wcde-v3x,4,emacb,year,2050,20
wcde-v3x,4,emacb,year,2055,21
wcde-v3x,4,emacb,year,2060,22
wcde-v3x,4,emacb,year,2065,23
wcde-v3x,4,emacb,year,2070,24
wcde-v3x,4,emacb,year,2075,25
wcde-v3x,4,emacb,year,2080,26
wcde-v3x,4,emacb,year,2085,27
wcde-v3x,4,emacb,year,2090,28
wcde-v3x,4,emacb,year,2095,29
wcde-v3x,4,emi,age,All,0
wcde-v3x,4,emi,edu,Total,0
wcde-v3x,4,emi,sex,Both,0
wcde-v3x,4,emi,year,2020,14
wcde-v3x,4,emi,year,2025,15
wcde-v3x,4,emi,year,2030,16
wcde-v3x,4,emi,year,2035,17
wcde-v3x,4,emi,year,2040,18
wcde-v3x,4,emi,year,2045,19
wcde-v3x,4,emi,year,2050,20
wcde-v3x,4,emi,year,2055,21
wcde-v3x,4,emi,year,2060,22
wcde-v3x,4,emi,year,2065,23
wcde-v3x,4,emi,year,2070,24
wcde-v3x,4,emi,year,2075,25
wcde-v3x,4,emi,year,2080,26
wcde-v3x,4,emi,year,2085,27
wcde-v3x,4,emi,year,2090,28
wcde-v3x,4,emi,year,2095,29
wcde-v3x,4,epop,age,All,0
wcde-v3x,4,epop,edu,Total,0
wcde-v3x,4,epop,sex,Both,0
wcde-v3x,4,epop,year,2020,14
wcde-v3x,4,epop,edu,Under 15,1
wcde-v3x,4,epop,edu,No Education,2
wcde-v3x,4,epop,edu,Incomplete Primary,3
wcde-v3x,4,epop,edu,Primary,4
wcde-v3x,4,epop,edu,Lower Secondary,5
wcde-v3x,4,epop,edu,Upper Secondary,6
wcde-v3x,4,epop,edu,Post Secondary,7
wcde-v3x,4,epop,edu,Short Post Secondary,8
wcde-v3x,4,epop,edu,Bachelor,9
wcde-v3x,4,epop,edu,Master and higher,10
wcde-v3x,4,epop,age,0--4,1
wcde-v3x,4,epop,age,5--9,2
wcde-v3x,4,epop,age,10--14,3
wcde-v3x,4,epop,age,15--19,4
wcde-v3x,4,epop,age,20--24,5
wcde-v3x,4,epop,age,25--29,6
wcde-v3x,4,epop,age,30--34,7
wcde-v3x,4,epop,age,35--39,8
wcde-v3x,4,epop,age,40--44,9
wcde-v3x,4,epop,age,45--49,10
wcde-v3x,4,epop,age,50--54,11
wcde-v3x,4,epop,age,55--59,12
wcde-v3x,4,epop,age,60--64,13
wcde-v3x,4,epop,age,65--69,14
wcde-v3x,4,epop,age,70--74,15
wcde-v3x,4,epop,age,75--79,16
wcde-v3x,4,epop,age,80--84,17
wcde-v3x,4,epop,age,85--89,18
wcde-v3x,4,epop,age,90--94,19
wcde-v3x,4,epop,age,95--99,20
wcde-v3x,4,epop,age,100+,21
wcde-v3x,4,epop,sex,Male,1
wcde-v3x,4,epop,sex,Female,2
wcde-v3x,4,epop,year,2025,15
wcde-v3x,4,epop,year,2030,16
wcde-v3x,4,epop,year,2035,17
wcde-v3x,4,epop,year,2040,18
wcde-v3x,4,epop,year,2045,19
wcde-v3x,4,epop,year,2050,20
wcde-v3x,4,epop,year,2055,21
wcde-v3x,4,epop,year,2060,22
wcde-v3x,4,epop,year,2065,23
wcde-v3x,4,epop,year,2070,24
wcde-v3x,4,epop,year,2075,25
wcde-v3x,4,epop,year,2080,26
wcde-v3x,4,epop,year,2085,27
wcde-v3x,4,epop,year,2090,28
wcde-v3x,4,epop,year,2095,29
wcde-v3x,4,epop,year,2100,30
wcde-v3x,4,etfr,age,All,0
wcde-v3x,4,etfr,edu,No Education,2
wcde-v3x,4,etfr,sex,Female,2
wcde-v3x,4,etfr,year,2020,14
wcde-v3x,4,etfr,edu,Incomplete Primary,3
wcde-v3x,4,etfr,edu,Primary,4
wcde-v3x,4,etfr,edu,Lower Secondary,5
wcde-v3x,4,etfr,edu,Upper Secondary,6
wcde-v3x,4,etfr,edu,Post Secondary,7
wcde-v3x,4,etfr,year,2025,15
wcde-v3x,4,etfr,year,2030,16
wcde-v3x,4,etfr,year,2035,17
wcde-v3x,4,etfr,year,2040,18
wcde-v3x,4,etfr,year,2045,19
wcde-v3x,4,etfr,year,2050,20
wcde-v3x,4,etfr,year,2055,21
wcde-v3x,4,etfr,year,2060,22
wcde-v3x,4,etfr,year,2065,23
wcde-v3x,4,etfr,year,2070,24
wcde-v3x,4,etfr,year,2075,25
wcde-v3x,4,etfr,year,2080,26
wcde-v3x,4,etfr,year,2085,27
wcde-v3x,4,etfr,year,2090,28
wcde-v3x,4,etfr,year,2095,29
wcde-v3x,4,ggapedu15,age,All,0
wcde-v3x,4,ggapedu15,edu,No Education,2
wcde-v3x,4,ggapedu15,sex,Both,0
wcde-v3x,4,ggapedu15,year,2020,14
wcde-v3x,4,ggapedu15,edu,Incomplete Primary,3
wcde-v3x,4,ggapedu15,edu,Primary,4
wcde-v3x,4,ggapedu15,edu,Lower Secondary,5
wcde-v3x,4,ggapedu15,edu,Upper Secondary,6
wcde-v3x,4,ggapedu15,edu,Post Secondary,7
wcde-v3x,4,ggapedu15,edu,Short Post Secondary,8
wcde-v3x,4,ggapedu15,edu,Bachelor,9
wcde-v3x,4,ggapedu15,edu,Master and higher,10
wcde-v3x,4,ggapedu15,year,2025,15
wcde-v3x,4,ggapedu15,year,2030,16
wcde-v3x,4,ggapedu15,year,2035,17
wcde-v3x,4,ggapedu15,year,2040,18
wcde-v3x,4,ggapedu15,year,2045,19
wcde-v3x,4,ggapedu15,year,2050,20
wcde-v3x,4,ggapedu15,year,2055,21
wcde-v3x,4,ggapedu15,year,2060,22
wcde-v3x,4,ggapedu15,year,2065,23
wcde-v3x,4,ggapedu15,year,2070,24
wcde-v3x,4,ggapedu15,year,2075,25
wcde-v3x,4,ggapedu15,year,2080,26
wcde-v3x,4,ggapedu15,year,2085,27
wcde-v3x,4,ggapedu15,year,2090,28
wcde-v3x,4,ggapedu15,year,2095,29
wcde-v3x,4,ggapedu15,year,2100,30
wcde-v3x,4,ggapedu25,age,All,0
wcde-v3x,4,ggapedu25,edu,No Education,2
wcde-v3x,4,ggapedu25,sex,Both,0
wcde-v3x,4,ggapedu25,year,2020,14
wcde-v3x,4,ggapedu25,edu,Incomplete Primary,3
wcde-v3x,4,ggapedu25,edu,Primary,4
wcde-v3x,4,ggapedu25,edu,Lower Secondary,5
wcde-v3x,4,ggapedu25,edu,Upper Secondary,6
wcde-v3x,4,ggapedu25,edu,Post Secondary,7
wcde-v3x,4,ggapedu25,edu,Short Post Secondary,8
wcde-v3x,4,ggapedu25,edu,Bachelor,9
wcde-v3x,4,ggapedu25,edu,Master and higher,10
wcde-v3x,4,ggapedu25,year,2025,15
wcde-v3x,4,ggapedu25,year,2030,16
wcde-v3x,4,ggapedu25,year,2035,17
wcde-v3x,4,ggapedu25,year,2040,18
wcde-v3x,4,ggapedu25,year,2045,19
wcde-v3x,4,ggapedu25,year,2050,20
wcde-v3x,4,ggapedu25,year,2055,21
wcde-v3x,4,ggapedu25,year,2060,22
wcde-v3x,4,ggapedu25,year,2065,23
wcde-v3x,4,ggapedu25,year,2070,24
wcde-v3x,4,ggapedu25,year,2075,25
wcde-v3x,4,ggapedu25,year,2080,26
wcde-v3x,4,ggapedu25,year,2085,27
wcde-v3x,4,ggapedu25,year,2090,28
wcde-v3x,4,ggapedu25,year,2095,29
wcde-v3x,4,ggapedu25,year,2100,30
wcde-v3x,4,ggapmys15,age,All,0
wcde-v3x,4,ggapmys15,edu,Total,0
wcde-v3x,4,ggapmys15,sex,Both,0
wcde-v3x,4,ggapmys15,year,2020,14
wcde-v3x,4,ggapmys15,year,2025,15
wcde-v3x,4,ggapmys15,year,2030,16
wcde-v3x,4,ggapmys15,year,2035,17
wcde-v3x,4,ggapmys15,year,2040,18
wcde-v3x,4,ggapmys15,year,2045,19
wcde-v3x,4,ggapmys15,year,2050,20
wcde-v3x,4,ggapmys15,year,2055,21
wcde-v3x,4,ggapmys15,year,2060,22
wcde-v3x,4,ggapmys15,year,2065,23
wcde-v3x,4,ggapmys15,year,2070,24
wcde-v3x,4,ggapmys15,year,2075,25
wcde-v3x,4,ggapmys15,year,2080,26
wcde-v3x,4,ggapmys15,year,2085,27
wcde-v3x,4,ggapmys15,year,2090,28
wcde-v3x,4,ggapmys15,year,2095,29
wcde-v3x,4,ggapmys15,year,2100,30
wcde-v3x,4,ggapmys25,age,All,0
wcde-v3x,4,ggapmys25,edu,Total,0
wcde-v3x,4,ggapmys25,sex,Both,0
wcde-v3x,4,ggapmys25,year,2020,14
wcde-v3x,4,ggapmys25,year,2025,15
wcde-v3x,4,ggapmys25,year,2030,16
wcde-v3x,4,ggapmys25,year,2035,17
wcde-v3x,4,ggapmys25,year,2040,18
wcde-v3x,4,ggapmys25,year,2045,19
wcde-v3x,4,ggapmys25,year,2050,20
wcde-v3x,4,ggapmys25,year,2055,21
wcde-v3x,4,ggapmys25,year,2060,22
wcde-v3x,4,ggapmys25,year,2065,23
wcde-v3x,4,ggapmys25,year,2070,24
wcde-v3x,4,ggapmys25,year,2075,25
wcde-v3x,4,ggapmys25,year,2080,26
wcde-v3x,4,ggapmys25,year,2085,27
wcde-v3x,4,ggapmys25,year,2090,28
wcde-v3x,4,ggapmys25,year,2095,29
wcde-v3x,4,ggapmys25,year,2100,30
wcde-v3x,4,growth,age,All,0
wcde-v3x,4,growth,edu,Total,0
wcde-v3x,4,growth,sex,Both,0
wcde-v3x,4,growth,year,2020,14
wcde-v3x,4,growth,year,2025,15
wcde-v3x,4,growth,year,2030,16
wcde-v3x,4,growth,year,2035,17
wcde-v3x,4,growth,year,2040,18
wcde-v3x,4,growth,year,2045,19
wcde-v3x,4,growth,year,2050,20
wcde-v3x,4,growth,year,2055,21
wcde-v3x,4,growth,year,2060,22
wcde-v3x,4,growth,year,2065,23
wcde-v3x,4,growth,year,2070,24
wcde-v3x,4,growth,year,2075,25
wcde-v3x,4,growth,year,2080,26
wcde-v3x,4,growth,year,2085,27
wcde-v3x,4,growth,year,2090,28
wcde-v3x,4,growth,year,2095,29
wcde-v3x,4,imm,age,All,0
wcde-v3x,4,imm,edu,Total,0
wcde-v3x,4,imm,sex,Both,0
wcde-v3x,4,imm,year,2020,14
wcde-v3x,4,imm,year,2025,15
wcde-v3x,4,imm,year,2030,16
wcde-v3x,4,imm,year,2035,17
wcde-v3x,4,imm,year,2040,18
